employee_id,age,years_at_company,monthly_salary,performance_score,overtime_hours,training_hours,projects_completed,absenteeism_days,bonus_pct,engagement_score,department,job_level,education,gender,marital_status,attrition_risk
1115,28,1,10206,4,0,79,8,2,15.5,8.0,Operations,Lead,Masters,Male,Divorced,0
1116,54,23,13345,3,7,39,17,2,26.9,7.6,Audit,Junior,Masters,Female,Single,0
1117,44,13,3030,3,4,38,15,2,10.4,9.0,Risk,Senior,Bachelors,Male,Married,0
1118,42,5,6426,5,2,51,18,4,25.8,2.8,Investment Banking,Mid,Masters,Male,Single,0
1119,40,13,5794,4,16,31,7,2,1.6,8.7,Treasury,Junior,Bachelors,Non-binary,Married,0
1120,40,3,10164,4,10,72,16,3,29.5,3.7,Risk,Lead,PhD,Female,Single,0
1121,57,20,4849,4,15,26,7,2,27.4,9.5,Audit,Junior,Masters,Female,Divorced,0
1122,50,7,10272,1,5,51,17,4,10.9,3.5,Operations,Junior,Other,Non-binary,Single,1
1123,39,29,12111,4,1,62,4,6,23.2,9.3,Finance,Senior,PhD,Male,Single,0
1124,23,2,10085,4,9,73,12,5,22.6,9.7,Risk,Mid,PhD,Male,Divorced,0
1125,22,18,8851,4,1,62,13,4,27.0,2.3,Investment Banking,Junior,Masters,Male,Divorced,0
1126,26,29,5036,3,4,16,4,3,9.2,9.8,Investment Banking,Junior,Bachelors,Female,Married,0
1127,41,13,5459,2,0,48,1,5,14.0,1.8,Treasury,Lead,PhD,Male,Married,1
1128,32,26,11748,3,13,22,1,0,25.9,3.0,Treasury,Junior,Masters,Non-binary,Single,1
1129,23,19,10338,5,1,71,7,4,23.4,5.0,Compliance,Junior,PhD,Male,Single,0
1130,24,16,7882,3,18,12,9,2,11.8,9.9,Treasury,Mid,PhD,Female,Single,0
1131,44,24,6746,3,15,22,1,3,25.4,5.4,Compliance,Mid,Masters,Female,Divorced,0
1132,33,7,2500,2,4,56,16,4,1.4,6.0,Finance,Lead,Other,Male,Married,1
1133,41,23,4787,1,10,61,18,6,23.5,7.2,Operations,Junior,Other,Male,Single,0
1134,26,13,13734,4,7,53,15,4,6.2,9.7,Compliance,Junior,Other,Female,Married,0
1135,58,25,4158,4,12,19,6,2,8.6,8.1,Risk,Junior,PhD,Male,Married,0
1136,59,5,8568,4,4,51,2,3,14.8,3.0,Audit,Senior,Bachelors,Non-binary,Divorced,0
1137,51,22,11022,3,12,22,9,1,13.5,3.7,Investment Banking,Senior,Bachelors,Female,Divorced,0
1138,30,21,4235,4,4,34,4,5,15.6,1.9,Risk,Lead,PhD,Male,Single,1
1139,55,15,8554,3,22,66,13,4,16.3,6.8,Investment Banking,Senior,PhD,Male,Single,0
1140,56,24,10813,3,5,33,11,2,9.9,2.6,Operations,Lead,Masters,Male,Single,0
1141,43,18,8037,3,4,32,13,4,5.3,3.3,Treasury,Junior,Bachelors,Non-binary,Single,0
1142,45,13,16605,3,12,45,11,2,23.1,9.0,Audit,Senior,PhD,Female,Single,0
1143,38,18,2994,3,13,44,19,3,12.0,3.9,Risk,Mid,Other,Non-binary,Married,0
1144,31,2,11176,4,6,18,8,2,15.2,6.1,Audit,Senior,Bachelors,Male,Married,0
1145,51,9,7481,4,1,14,7,0,19.3,4.6,Compliance,Junior,PhD,Non-binary,Divorced,0
1146,44,18,10315,4,5,77,16,1,27.3,1.7,Operations,Mid,Masters,Male,Divorced,0
1147,53,8,9323,3,27,65,3,3,21.2,4.3,Risk,Lead,Masters,Male,Married,1
1148,38,27,5800,2,11,38,17,3,1.4,4.7,Treasury,Junior,Bachelors,Female,Divorced,1
1149,38,19,8686,3,13,17,18,7,25.2,9.1,Audit,Mid,Other,Female,Divorced,0
1150,35,12,2500,5,0,69,15,3,29.7,3.9,Treasury,Senior,Bachelors,Male,Single,0
1151,30,6,9809,4,5,58,17,2,14.2,4.4,Audit,Lead,PhD,Male,Divorced,1
1152,61,13,8894,4,8,31,11,3,29.1,8.0,Risk,Senior,Other,Male,Divorced,0
1153,23,8,9915,1,14,20,5,5,16.4,7.8,Operations,Mid,PhD,Female,Divorced,0
1154,46,26,11174,4,0,39,16,4,13.8,8.2,Finance,Mid,Other,Female,Married,0
1155,60,27,9102,1,15,26,15,4,9.9,9.6,Risk,Junior,Other,Male,Married,0
1156,30,22,8444,4,6,1,10,0,19.7,8.2,Treasury,Lead,PhD,Female,Single,0
1157,43,24,5356,5,1,79,14,4,6.9,4.7,Finance,Lead,Bachelors,Male,Divorced,0
1158,25,27,5863,5,3,38,2,9,3.1,8.4,Operations,Mid,Masters,Non-binary,Married,0
1159,47,18,11560,4,2,55,16,1,0.8,5.6,Treasury,Junior,Other,Female,Single,0
1160,50,14,12309,3,6,12,19,2,8.8,3.5,Operations,Mid,Other,Male,Divorced,0
1161,55,19,7285,5,0,55,8,2,11.9,3.7,Audit,Mid,Masters,Non-binary,Single,0
1162,44,13,8138,4,1,65,15,3,16.6,3.0,Risk,Lead,Bachelors,Male,Single,0
1163,58,23,5286,2,13,77,10,4,8.8,2.3,Operations,Senior,Masters,Non-binary,Divorced,1
1164,32,5,11518,3,1,55,5,6,29.5,2.7,Treasury,Senior,Bachelors,Female,Married,0
1165,27,20,9996,3,2,27,16,8,8.8,1.6,Risk,Lead,Other,Female,Divorced,1
1166,39,28,13823,3,4,63,12,2,13.2,9.0,Investment Banking,Junior,Other,Male,Divorced,0
1167,42,3,5365,3,5,70,13,6,3.1,9.4,Treasury,Lead,PhD,Female,Divorced,0
1168,57,7,6865,4,11,63,9,4,7.8,6.3,Treasury,Junior,Bachelors,Female,Married,0
1169,59,16,8694,3,4,55,17,8,1.4,8.6,Investment Banking,Lead,Masters,Non-binary,Divorced,0
1170,55,29,9939,3,12,40,12,0,16.8,2.7,Investment Banking,Junior,Bachelors,Female,Married,1
1171,38,8,7352,4,7,40,5,1,22.5,9.1,Finance,Mid,Bachelors,Non-binary,Single,0
1172,58,0,5381,4,0,3,12,6,5.9,5.6,Compliance,Mid,Bachelors,Non-binary,Married,0
1173,46,23,10644,4,1,56,1,2,11.0,1.6,Operations,Junior,Bachelors,Non-binary,Single,0
1174,59,19,10163,3,4,29,16,3,0.5,2.3,Operations,Lead,Masters,Female,Single,0
1175,33,24,5251,5,4,45,12,1,25.2,3.8,Finance,Mid,PhD,Male,Divorced,1
1176,44,13,12066,5,10,55,9,3,23.4,1.4,Audit,Lead,Other,Male,Married,0
1177,43,10,11510,3,6,30,13,1,1.9,3.8,Operations,Senior,Masters,Female,Single,1
1178,42,20,8402,1,3,6,17,2,10.9,1.5,Investment Banking,Mid,Masters,Non-binary,Single,1
1179,48,2,8238,4,1,76,17,4,28.7,3.1,Finance,Lead,Other,Female,Married,0
1180,52,8,9662,4,2,53,4,6,11.8,3.4,Operations,Lead,PhD,Male,Married,1
1181,27,26,5414,5,6,7,14,2,15.8,9.9,Operations,Senior,Masters,Non-binary,Single,0
1182,48,13,8090,5,4,54,19,2,10.7,3.1,Treasury,Lead,Other,Female,Single,0
1183,61,29,2500,4,5,68,7,2,17.9,3.2,Finance,Junior,PhD,Non-binary,Married,0
1184,55,8,10629,4,1,43,3,4,29.3,7.2,Investment Banking,Mid,PhD,Non-binary,Married,0
1185,33,3,3315,1,8,12,1,3,29.9,8.7,Audit,Junior,Bachelors,Male,Single,0
1186,28,26,12510,3,15,19,12,6,23.2,4.5,Operations,Senior,Masters,Non-binary,Divorced,0
1187,31,3,7009,3,2,77,15,3,12.1,8.9,Audit,Junior,PhD,Female,Married,0
1188,38,27,7364,4,5,31,11,2,14.8,4.1,Compliance,Lead,Masters,Non-binary,Single,0
1189,47,7,6116,4,29,59,10,2,10.7,2.8,Finance,Senior,Other,Non-binary,Single,1
1190,42,1,7135,4,3,49,2,5,29.6,4.0,Finance,Senior,Masters,Female,Divorced,0
1191,49,8,12255,3,7,26,4,3,21.2,6.5,Finance,Junior,PhD,Male,Married,0
1192,23,28,2500,4,0,24,17,7,13.5,4.3,Investment Banking,Senior,Other,Male,Single,0
1193,22,13,11830,2,7,51,17,2,0.4,7.1,Investment Banking,Junior,Other,Female,Divorced,0
1194,57,21,9014,3,0,67,8,4,15.6,3.1,Treasury,Junior,Bachelors,Non-binary,Married,1
1195,47,8,4378,4,25,20,14,2,29.5,7.3,Finance,Junior,Other,Female,Divorced,0
1196,50,23,4774,4,10,17,4,2,15.7,4.1,Treasury,Senior,PhD,Female,Single,0
1197,42,22,13029,5,12,38,6,2,5.5,5.1,Investment Banking,Senior,Bachelors,Female,Divorced,0
1198,32,15,5163,3,9,14,19,4,0.7,6.0,Compliance,Mid,PhD,Male,Single,0
1199,61,28,4539,3,7,52,4,3,10.6,7.2,Risk,Junior,PhD,Non-binary,Single,0
1200,32,29,11411,3,4,37,3,6,27.5,3.1,Treasury,Junior,Bachelors,Female,Divorced,0
1201,57,16,9015,3,15,47,6,4,29.9,8.5,Operations,Junior,Bachelors,Male,Divorced,0
1202,60,15,5186,5,25,51,7,2,28.4,7.5,Finance,Junior,Masters,Male,Single,0
1203,61,29,8649,4,5,71,14,2,21.9,3.1,Risk,Junior,PhD,Non-binary,Divorced,0
1204,56,11,4922,5,21,27,12,4,16.7,9.8,Treasury,Junior,Masters,Female,Married,0
1205,55,2,11302,3,7,15,16,5,17.7,7.0,Audit,Junior,Other,Non-binary,Married,0
1206,45,10,11184,5,6,15,8,1,16.2,5.1,Investment Banking,Mid,Other,Female,Divorced,0
1207,43,13,9596,2,4,34,2,1,21.2,2.4,Audit,Mid,Masters,Male,Divorced,1
1208,26,17,9084,5,1,16,13,4,12.6,5.8,Operations,Lead,Bachelors,Male,Married,0
1209,54,20,13283,3,0,72,8,3,20.1,2.5,Risk,Junior,Other,Non-binary,Single,0
1210,57,20,7999,3,2,51,16,3,3.6,4.9,Compliance,Junior,Bachelors,Female,Single,1
1211,41,4,4454,4,5,11,4,2,8.0,4.7,Treasury,Mid,Masters,Non-binary,Married,0
1212,40,15,9348,5,3,47,16,4,25.1,7.5,Audit,Mid,Bachelors,Female,Single,0
1213,56,19,14258,1,4,21,6,4,27.1,2.7,Audit,Junior,PhD,Non-binary,Divorced,1
1214,38,4,4955,3,31,48,4,4,16.2,8.4,Treasury,Junior,Other,Male,Divorced,0
1215,55,2,6915,5,3,51,16,2,0.9,3.9,Audit,Mid,Bachelors,Non-binary,Married,0
1216,30,11,9249,3,4,78,13,5,27.8,5.0,Compliance,Mid,Bachelors,Female,Married,0
1217,47,0,7838,3,1,0,5,6,21.1,8.0,Audit,Lead,PhD,Non-binary,Married,0
1218,23,20,5053,3,0,65,15,1,12.4,6.6,Treasury,Lead,Bachelors,Female,Married,0
1219,30,28,11365,3,11,63,8,4,18.0,3.8,Finance,Junior,Masters,Non-binary,Single,0
1220,30,8,14960,5,6,7,7,4,12.9,4.5,Audit,Mid,Masters,Female,Single,0
1221,61,28,8588,4,11,24,14,4,14.0,3.8,Treasury,Lead,Masters,Female,Single,0
1222,38,8,5287,4,1,65,7,6,26.6,6.4,Finance,Junior,Other,Female,Divorced,0
1223,22,3,3353,5,6,72,7,3,4.8,4.0,Audit,Lead,Bachelors,Non-binary,Divorced,1
1224,46,2,8773,3,2,72,18,3,3.1,7.5,Audit,Lead,Other,Non-binary,Married,0
1225,61,16,11311,2,2,76,10,5,0.1,6.2,Treasury,Lead,Other,Male,Married,0
1226,46,1,9425,3,0,69,18,2,9.4,2.3,Operations,Senior,Bachelors,Female,Single,0
1227,60,23,7992,3,1,78,14,1,4.4,3.8,Operations,Junior,Bachelors,Male,Single,1
1228,56,0,6232,3,2,50,10,2,6.6,3.0,Risk,Lead,Masters,Male,Single,1
1229,24,7,4723,5,0,52,7,4,0.3,4.5,Operations,Junior,Other,Female,Married,1
1230,58,12,10504,4,34,14,7,3,6.8,5.6,Compliance,Junior,Other,Male,Single,0
1231,51,22,10741,3,2,49,7,1,10.0,5.6,Risk,Mid,Bachelors,Non-binary,Married,0
1232,59,14,3362,4,1,70,5,5,0.9,7.8,Operations,Junior,Other,Male,Married,0
1233,55,7,12769,4,1,74,1,1,18.2,2.7,Finance,Lead,PhD,Non-binary,Divorced,0
1234,33,11,9722,5,7,37,14,5,17.1,9.5,Investment Banking,Junior,Bachelors,Female,Divorced,0
1235,40,21,12198,5,0,39,18,2,2.9,4.1,Treasury,Mid,Masters,Female,Married,1
1236,58,11,3973,4,15,65,13,1,17.9,3.7,Operations,Senior,PhD,Female,Single,1
1237,38,13,3902,4,26,38,8,4,30.0,7.2,Finance,Senior,PhD,Male,Married,0
1238,31,14,7553,4,2,73,8,2,28.3,8.2,Investment Banking,Mid,Masters,Female,Married,0
1239,33,14,9508,4,4,16,10,3,0.1,4.4,Risk,Lead,PhD,Female,Married,0
1240,37,8,13389,2,0,6,17,2,23.9,7.7,Treasury,Lead,PhD,Non-binary,Married,0
1241,45,18,10118,2,8,38,6,1,10.6,9.0,Operations,Lead,PhD,Male,Divorced,0
1242,40,25,7271,4,4,67,15,3,1.9,7.9,Risk,Junior,Other,Male,Divorced,0
1243,29,19,4920,3,2,34,15,4,8.9,1.3,Operations,Senior,PhD,Female,Married,1
1244,52,28,11690,1,1,50,16,2,9.7,8.4,Risk,Lead,PhD,Male,Divorced,0
1245,42,21,5105,4,8,46,8,3,15.7,8.0,Operations,Senior,Bachelors,Female,Divorced,0
1246,38,7,12885,1,4,35,19,4,19.8,7.0,Investment Banking,Mid,Masters,Non-binary,Single,0
1247,44,20,7146,4,1,63,15,6,22.5,7.8,Finance,Senior,Other,Male,Divorced,0
1248,58,18,12771,4,9,12,3,2,7.4,9.8,Compliance,Lead,Other,Male,Divorced,0
1249,37,5,10036,5,6,17,6,5,9.7,4.9,Investment Banking,Senior,Masters,Non-binary,Married,0
1250,27,19,7589,3,15,20,8,2,9.3,1.6,Finance,Mid,Other,Male,Divorced,0
1251,29,24,6441,2,0,64,16,4,10.9,5.1,Treasury,Senior,Other,Female,Divorced,0
1252,46,28,6977,4,12,7,15,2,30.0,1.4,Operations,Junior,Other,Male,Divorced,0
1253,39,18,9284,4,8,47,13,1,23.3,3.6,Compliance,Mid,Bachelors,Male,Married,0
1254,46,3,8231,5,0,42,15,7,29.2,6.3,Investment Banking,Junior,Bachelors,Non-binary,Married,0
1255,33,22,6218,3,9,52,18,3,20.8,3.8,Compliance,Junior,Other,Non-binary,Divorced,0
1256,36,6,7503,3,4,26,13,6,12.2,7.2,Treasury,Lead,Masters,Female,Married,0
1257,47,27,8235,5,23,18,8,6,11.7,8.4,Treasury,Lead,Masters,Male,Married,0
1258,47,27,2500,3,1,22,14,7,14.7,4.8,Compliance,Mid,Bachelors,Male,Single,1
1259,53,3,9374,4,8,49,11,3,12.5,9.1,Treasury,Lead,Bachelors,Non-binary,Divorced,0
1260,31,21,5060,3,3,50,6,4,24.8,1.7,Treasury,Senior,PhD,Female,Single,1
1261,37,11,4540,1,25,42,1,4,14.0,8.6,Operations,Mid,Bachelors,Male,Divorced,0
1262,28,12,2937,3,3,50,2,1,8.9,8.5,Finance,Lead,Other,Female,Divorced,0
1263,38,2,2618,3,26,68,13,9,23.2,3.9,Audit,Lead,Bachelors,Male,Single,1
1264,44,21,3933,4,18,40,1,2,25.6,3.7,Risk,Senior,PhD,Non-binary,Single,0
1265,47,11,5872,5,2,71,4,1,12.6,3.7,Compliance,Junior,PhD,Non-binary,Divorced,0
1266,42,1,13859,3,13,10,2,3,20.0,8.3,Risk,Senior,Masters,Non-binary,Single,0
1267,43,23,6422,4,43,79,16,3,1.8,8.5,Compliance,Junior,Masters,Non-binary,Single,1
1268,28,1,8533,2,2,51,3,3,15.9,4.0,Compliance,Lead,Other,Non-binary,Married,1
1269,35,26,9201,4,4,22,17,2,1.3,6.3,Finance,Junior,Bachelors,Non-binary,Divorced,0
1270,36,22,8393,2,5,48,5,3,0.9,2.3,Investment Banking,Junior,PhD,Female,Married,1
1271,28,8,7767,5,2,37,8,4,18.4,5.2,Investment Banking,Lead,PhD,Non-binary,Divorced,0
1272,30,0,4414,4,0,46,12,1,9.1,10.0,Compliance,Mid,Masters,Female,Married,0
1273,29,7,12352,4,1,71,12,1,22.3,2.4,Compliance,Senior,Masters,Non-binary,Divorced,0
1274,44,22,13421,4,2,6,1,3,26.9,9.5,Finance,Lead,Bachelors,Male,Married,0
1275,50,5,2952,4,4,65,1,4,4.2,8.4,Treasury,Senior,PhD,Male,Divorced,0
1276,39,5,4927,5,1,76,15,3,21.7,9.7,Investment Banking,Senior,Masters,Male,Married,0
1277,52,21,7160,4,16,61,17,0,15.4,2.6,Audit,Junior,Bachelors,Female,Single,0
1278,51,24,5106,5,9,28,2,6,3.4,2.9,Risk,Lead,Bachelors,Non-binary,Divorced,1
1279,60,17,9517,4,0,37,17,6,19.5,1.2,Compliance,Mid,Bachelors,Female,Single,0
1280,56,16,5815,2,8,32,9,1,18.3,7.5,Finance,Senior,Masters,Non-binary,Married,0
1281,39,28,14495,4,8,28,12,3,15.5,6.8,Compliance,Senior,Masters,Male,Divorced,0
1282,60,11,11571,2,25,78,4,2,27.8,2.6,Investment Banking,Mid,Masters,Female,Married,1
1283,38,5,8637,4,0,22,13,3,15.6,8.1,Finance,Senior,Other,Non-binary,Married,0
1284,35,25,11080,3,2,2,4,3,29.7,3.7,Risk,Lead,Other,Female,Single,1
1285,52,26,11317,4,21,44,7,4,15.3,2.2,Operations,Mid,Other,Female,Divorced,1
1286,45,7,6308,1,21,7,14,3,3.5,4.8,Investment Banking,Lead,Masters,Male,Married,1
1287,56,18,5551,3,10,28,9,4,14.1,1.8,Treasury,Mid,Masters,Male,Single,0
1288,55,27,8234,3,11,1,1,4,5.5,3.4,Operations,Senior,Other,Male,Single,1
1289,24,9,10584,5,0,49,1,3,17.9,4.3,Finance,Mid,PhD,Male,Single,1
1290,58,0,8417,3,5,64,4,2,20.8,8.7,Compliance,Lead,PhD,Male,Single,0
1291,61,24,3269,3,2,19,1,4,14.1,8.1,Treasury,Mid,PhD,Non-binary,Married,0
1292,47,28,5591,4,1,51,10,3,2.9,5.0,Investment Banking,Senior,PhD,Non-binary,Married,0
1293,44,12,7778,4,13,36,2,4,14.1,7.5,Risk,Junior,Other,Male,Married,0
1294,60,16,7773,3,1,71,15,2,2.4,6.1,Investment Banking,Senior,Bachelors,Male,Divorced,0
1295,36,2,13917,3,5,26,3,3,20.5,4.1,Audit,Senior,Bachelors,Male,Divorced,0
1296,25,7,3842,3,22,46,9,3,23.7,7.5,Treasury,Junior,PhD,Female,Single,0
1297,50,13,9516,5,1,5,17,4,28.9,7.2,Compliance,Mid,Masters,Male,Married,0
1298,43,2,12467,2,30,59,13,2,4.5,6.6,Operations,Senior,PhD,Non-binary,Single,1
1299,46,15,14814,3,41,44,3,4,16.0,6.6,Finance,Junior,PhD,Non-binary,Married,0
1300,34,12,6786,1,6,43,4,2,17.0,7.1,Operations,Lead,Bachelors,Female,Divorced,0
1301,39,19,9474,3,1,17,4,3,27.7,4.5,Investment Banking,Junior,Masters,Non-binary,Single,1
1302,54,23,9709,4,3,64,11,4,18.8,8.8,Treasury,Senior,Bachelors,Male,Married,0
1303,37,16,8586,3,4,24,7,4,4.4,2.5,Audit,Lead,Masters,Female,Married,1
1304,23,12,7703,2,2,26,11,4,13.1,9.0,Compliance,Senior,Other,Female,Married,0
1305,56,28,9307,3,2,6,11,2,19.6,4.1,Finance,Junior,Bachelors,Non-binary,Single,0
1306,55,5,2500,1,28,43,10,0,21.0,2.1,Compliance,Lead,Other,Male,Divorced,1
1307,51,16,10046,2,1,28,5,3,25.9,6.4,Compliance,Senior,Other,Male,Married,0
1308,34,13,8378,4,10,43,13,2,5.4,4.4,Audit,Junior,PhD,Male,Single,0
1309,34,16,7332,4,0,35,12,3,28.5,8.3,Treasury,Lead,Masters,Female,Married,0
1310,39,29,14140,5,7,18,10,1,1.8,4.9,Operations,Senior,Bachelors,Non-binary,Single,0
1311,53,7,5975,5,19,5,7,3,29.5,7.0,Compliance,Junior,PhD,Non-binary,Divorced,0
1312,53,10,6790,4,2,24,19,3,25.7,3.8,Investment Banking,Senior,Bachelors,Non-binary,Married,1
1313,56,19,13974,2,1,30,19,2,19.8,2.9,Investment Banking,Senior,Other,Male,Single,1
1314,60,27,5503,4,8,8,19,0,22.0,4.5,Compliance,Senior,Bachelors,Female,Married,0
1315,50,0,6349,4,9,73,12,5,2.2,6.5,Compliance,Mid,Bachelors,Female,Single,0
1316,50,25,7558,4,9,36,15,4,1.2,6.9,Finance,Senior,PhD,Non-binary,Divorced,0
1317,37,6,10522,4,3,26,5,2,3.1,6.2,Compliance,Lead,Masters,Non-binary,Divorced,0
1318,31,20,8623,3,2,12,14,2,2.6,9.9,Investment Banking,Junior,Bachelors,Female,Single,0
1319,51,20,4122,4,24,40,12,2,16.4,7.2,Compliance,Junior,Other,Non-binary,Divorced,0
1320,46,16,6403,4,20,65,11,2,6.5,9.4,Treasury,Mid,Other,Female,Married,0
1321,60,29,6177,5,4,23,5,5,25.8,2.1,Investment Banking,Mid,PhD,Female,Divorced,0
1322,41,9,7768,3,14,43,16,6,13.4,1.6,Compliance,Mid,Other,Non-binary,Married,1
1323,26,10,9277,3,4,59,18,3,20.9,3.8,Audit,Senior,Bachelors,Female,Divorced,0
1324,22,21,9254,3,4,8,12,3,19.6,2.2,Audit,Senior,Masters,Female,Divorced,0
1325,51,29,2671,4,1,1,5,1,9.6,5.7,Investment Banking,Lead,Bachelors,Non-binary,Married,0
1326,24,8,11191,3,4,55,16,2,7.3,5.7,Compliance,Junior,PhD,Non-binary,Divorced,0
1327,35,8,8757,2,6,29,12,4,10.3,6.2,Audit,Junior,Other,Non-binary,Married,0
1328,51,23,12153,5,0,21,2,3,23.9,7.7,Treasury,Senior,Bachelors,Female,Married,0
1329,25,4,9332,1,4,74,6,2,17.6,9.7,Finance,Junior,Bachelors,Non-binary,Divorced,0
1330,39,16,11303,4,12,12,4,3,7.6,8.9,Audit,Senior,Other,Non-binary,Divorced,0
1331,58,8,9399,3,9,70,13,0,24.5,2.1,Investment Banking,Mid,Masters,Female,Married,1
1332,46,16,12038,4,8,15,10,2,1.6,4.0,Audit,Senior,Masters,Female,Single,1
1333,22,23,9566,4,19,44,17,1,21.0,3.3,Operations,Lead,Masters,Non-binary,Divorced,1
1334,36,20,7706,5,0,64,14,3,13.2,2.6,Treasury,Senior,Other,Non-binary,Divorced,1
1335,30,18,14817,5,6,10,15,4,21.9,5.9,Audit,Senior,Bachelors,Female,Single,0
1336,36,26,10667,1,12,69,8,5,27.8,6.0,Finance,Junior,PhD,Female,Single,0
1337,45,6,9721,2,6,19,18,1,22.5,3.0,Operations,Senior,Bachelors,Male,Divorced,1
1338,25,22,4171,3,3,62,3,6,13.3,7.4,Investment Banking,Lead,Other,Female,Divorced,0
1339,33,8,4135,4,1,11,17,1,4.5,7.6,Investment Banking,Senior,Other,Female,Divorced,0
1340,58,6,8878,5,17,61,7,1,24.2,1.2,Compliance,Senior,Bachelors,Male,Single,1
1341,58,12,8436,3,5,41,13,1,13.8,4.6,Treasury,Mid,Other,Non-binary,Divorced,0
1342,27,10,6157,4,16,68,16,2,2.3,9.0,Audit,Senior,Bachelors,Male,Single,0
1343,60,13,8422,3,7,57,5,5,21.6,5.7,Compliance,Senior,Bachelors,Female,Single,0
1344,45,18,12765,4,8,4,4,3,8.8,4.1,Treasury,Senior,Masters,Male,Married,0
1345,32,10,10086,5,13,26,10,3,1.5,3.3,Investment Banking,Lead,Other,Male,Single,1
1346,34,12,4576,3,8,27,13,5,27.1,3.2,Operations,Junior,Other,Male,Married,0
1347,55,13,7665,3,4,25,10,4,14.5,1.9,Audit,Mid,Masters,Male,Single,0
1348,46,12,5585,2,5,48,14,2,8.4,8.4,Investment Banking,Mid,Masters,Male,Single,0
1349,28,0,6836,4,12,20,12,1,21.5,1.8,Finance,Senior,Masters,Male,Married,1
1350,25,7,6759,4,3,0,1,2,26.6,3.6,Treasury,Senior,PhD,Non-binary,Married,0
1351,29,11,6567,2,3,57,7,4,0.0,1.4,Investment Banking,Junior,Other,Male,Married,1
1352,41,18,4234,3,0,78,9,2,20.6,8.0,Investment Banking,Senior,Bachelors,Male,Married,0
1353,50,11,7617,3,19,54,8,3,23.0,1.4,Finance,Lead,Bachelors,Male,Married,0
1354,31,7,6318,4,0,25,13,4,6.3,3.8,Compliance,Junior,Bachelors,Male,Married,1
1355,55,7,2500,4,8,24,14,5,14.7,6.2,Investment Banking,Senior,Other,Female,Married,0
1356,47,28,14158,1,4,76,12,0,2.7,4.7,Compliance,Junior,PhD,Male,Single,1
1357,24,20,11266,4,4,32,8,5,22.4,3.5,Operations,Mid,Other,Male,Single,1
1358,27,12,6871,4,9,71,18,7,25.4,3.5,Operations,Senior,Other,Male,Married,1
1359,26,11,8056,3,0,68,16,3,3.2,8.2,Risk,Junior,Other,Non-binary,Divorced,0
1360,26,28,4485,2,7,5,11,3,24.5,9.8,Risk,Junior,Other,Male,Married,0
1361,44,15,13087,4,11,22,16,2,23.1,4.1,Operations,Senior,Other,Female,Divorced,1
1362,30,0,13691,5,14,29,14,5,10.4,1.4,Audit,Junior,PhD,Non-binary,Single,1
1363,56,12,8470,3,1,77,3,2,20.7,1.3,Compliance,Senior,Masters,Female,Single,0
1364,41,25,11070,3,18,53,2,5,0.0,7.8,Finance,Senior,Bachelors,Non-binary,Divorced,0
1365,56,6,8525,3,8,10,3,2,28.0,6.0,Investment Banking,Lead,Other,Non-binary,Single,0
1366,39,27,3989,4,17,30,4,1,16.5,8.1,Investment Banking,Lead,Other,Male,Married,0
1367,38,25,6764,3,5,5,5,3,18.6,7.3,Operations,Junior,Other,Male,Divorced,0
1368,45,4,8395,3,6,10,10,3,19.9,9.2,Audit,Junior,Bachelors,Non-binary,Divorced,0
1369,24,7,6636,4,20,76,2,2,16.8,9.0,Finance,Junior,PhD,Male,Single,0
1370,53,24,7344,4,18,11,12,5,25.7,8.1,Risk,Mid,Bachelors,Male,Divorced,0
1371,56,26,7725,3,4,65,5,2,18.3,5.3,Finance,Senior,PhD,Non-binary,Divorced,0
1372,59,13,7757,3,2,52,5,8,27.2,3.8,Operations,Senior,Masters,Non-binary,Divorced,1
1373,34,22,8156,4,3,35,1,4,17.5,5.6,Compliance,Mid,Other,Female,Single,0
1374,46,29,4818,1,3,16,4,6,5.1,5.5,Operations,Mid,PhD,Non-binary,Divorced,0
1375,30,12,5848,2,2,27,12,4,27.4,6.5,Investment Banking,Junior,Bachelors,Female,Divorced,0
1376,25,14,4146,5,2,21,12,1,20.4,2.7,Investment Banking,Senior,PhD,Female,Married,0
1377,35,22,10933,2,15,6,16,6,21.0,6.9,Treasury,Lead,PhD,Male,Married,0
1378,58,16,2500,4,0,14,17,5,29.6,5.1,Audit,Lead,Masters,Male,Divorced,0
1379,55,14,11460,5,9,10,10,8,2.3,6.6,Audit,Mid,Other,Non-binary,Single,1
1380,32,19,12159,3,1,23,17,2,12.9,3.2,Audit,Mid,Other,Non-binary,Divorced,0
1381,24,17,7093,3,3,66,17,2,7.2,4.9,Treasury,Senior,Bachelors,Female,Single,0
1382,49,17,2500,4,0,29,18,5,18.9,2.9,Treasury,Senior,Bachelors,Female,Married,1
1383,50,1,6916,5,2,69,2,4,24.2,8.9,Compliance,Lead,Masters,Male,Married,0
1384,30,3,7807,5,11,65,4,4,29.0,5.4,Audit,Senior,PhD,Non-binary,Divorced,0
1385,24,29,4968,4,17,60,19,5,13.6,3.0,Operations,Junior,PhD,Non-binary,Single,0
1386,46,0,6454,2,2,77,11,3,23.6,1.4,Treasury,Mid,Bachelors,Non-binary,Single,1
1387,55,3,12590,4,4,40,17,3,27.5,7.1,Operations,Lead,Other,Non-binary,Single,0
1388,33,17,9994,3,5,50,12,6,20.5,2.9,Risk,Lead,PhD,Male,Divorced,0
